Sale_ID,Date,Brand,Model,Year,Price,Quantity,City,Salesperson,Payment_Method,Customer_Age,Revenue
800,2025-06-15,Toyota,Camry,2022,28700.0,2,Jerash,Lina,Bank Transfer,44.0,57400.0
801,2025-05-13,Toyota,Corolla,2020,21400.0,1,Aqaba,Omar,Credit Card,58.0,21400.0
802,2025-05-02,Hyundai,Tucson,2021,32700.0,2,Amman,Lina,Bank Transfer,51.0,65400.0
803,2025-11-10,Mercedes,GLC,2021,54700.0,3,Zarqa,Noor,Credit Card,35.0,164100.0
804,2025-01-03,Ford,Fusion,2021,25800.0,1,Madaba,Noor,Credit Card,23.0,25800.0
805,2025-01-04,Kia,Cerato,2020,22000.0,1,Irbid,Khaled,Installment,37.0,22000.0
806,2025-08-07,Hyundai,Sonata,2022,27700.0,1,Salt,Sara,Cash,44.0,27700.0
807,2025-12-23,Ford,Explorer,2022,42700.0,1,Madaba,Sara,Bank Transfer,45.0,42700.0
808,2025-08-20,Kia,K5,2025,23900.0,1,Amman,Sara,Cash,22.0,23900.0
809,2025-06-20,Toyota,Corolla,2023,22600.0,2,Zarqa,Omar,Credit Card,23.0,45200.0
810,2025-04-13,Mercedes,E-Class,2023,73200.0,2,Jerash,Yousef,Cash,32.0,146400.0
811,2025-02-04,Kia,K5,2020,26700.0,3,Zarqa,Dana,Cash,46.0,80100.0
812,2025-04-26,Mercedes,E-Class,2024,70300.0,1,Irbid,Sara,Installment,51.0,70300.0
813,2025-01-20,Mercedes,C-Class,2024,50100.0,1,Amman,Omar,Credit Card,36.0,50100.0
814,2025-04-01,Toyota,RAV4,2020,36100.0,3,Madaba,Noor,Credit Card,22.0,108300.0
815,2025-02-18,Ford,Focus,2023,20500.0,3,Aqaba,Ahmad,Credit Card,25.0,61500.0
816,2025-08-31,Honda,Accord,2025,27100.0,3,Jerash,Dana,Credit Card,35.0,81300.0
817,2025-01-16,BMW,X3,2023,63500.0,1,Madaba,Noor,Bank Transfer,54.0,63500.0
818,2025-11-21,Hyundai,Sonata,2025,29700.0,1,Jerash,Lina,Cash,59.0,29700.0
819,2025-05-08,Kia,Cerato,2022,20300.0,3,Jerash,Omar,Bank Transfer,58.0,60900.0
820,2025-02-17,Kia,Sportage,2023,32400.0,1,Jerash,Sara,Cash,49.0,32400.0
821,2025-01-03,Ford,Focus,2021,22400.0,2,Salt,Lina,Bank Transfer,53.0,44800.0
822,2025-02-08,Ford,Fusion,2022,28000.0,3,Jerash,Noor,Credit Card,22.0,84000.0
823,2025-10-18,Mercedes,GLC,2021,68200.0,1,Jerash,Lina,Bank Transfer,21.0,68200.0
824,2025-07-29,Toyota,RAV4,2025,37400.0,1,Madaba,Lina,Cash,30.0,37400.0
825,2025-01-10,Kia,Cerato,2021,21100.0,3,Irbid,Lina,Installment,41.0,63300.0
826,2025-08-06,Toyota,RAV4,2025,40600.0,1,Salt,Yousef,Cash,46.0,40600.0
827,2025-09-11,Ford,Explorer,2023,34900.0,3,Jerash,Sara,Installment,21.0,104700.0
828,2025-07-27,Kia,Sportage,2023,33300.0,3,Jerash,Sara,Cash,22.0,99900.0
829,2025-12-24,Ford,Explorer,2025,39600.0,1,Madaba,Ahmad,Bank Transfer,28.0,39600.0
830,2025-12-07,Toyota,Corolla,2025,21800.0,1,Aqaba,Dana,Credit Card,51.0,21800.0
831,2025-10-12,BMW,3 Series,2024,49300.0,1,Madaba,Dana,Installment,40.0,49300.0
832,2025-08-20,Kia,K5,2024,24200.0,1,Salt,Dana,Credit Card,48.0,24200.0
833,2025-03-14,Ford,Explorer,2025,44800.0,1,Amman,Khaled,Bank Transfer,44.0,44800.0
834,2025-08-08,Kia,K5,2024,29100.0,1,Jerash,Yousef,Cash,27.0,29100.0
835,2025-01-25,BMW,3 Series,2022,51200.0,1,Amman,Yousef,Bank Transfer,21.0,51200.0
836,2025-03-08,Honda,Accord,2021,27900.0,3,Madaba,Yousef,Credit Card,26.0,83700.0
837,2025-07-23,Kia,K5,2021,28900.0,1,Madaba,Yousef,Installment,59.0,28900.0
838,2025-04-27,Hyundai,Elantra,2020,21200.0,1,Aqaba,Yousef,Credit Card,23.0,21200.0
839,2025-10-28,Ford,Explorer,2022,36600.0,2,Irbid,Yousef,Cash,44.0,73200.0
840,2025-01-16,Honda,Accord,2022,34300.0,2,Zarqa,Ahmad,Bank Transfer,35.0,68600.0
841,2025-04-25,Honda,Civic,2021,26000.0,1,Aqaba,Sara,Cash,55.0,26000.0
842,2025-06-27,Kia,K5,2022,25900.0,1,Jerash,Khaled,Bank Transfer,59.0,25900.0
843,2025-06-25,Mercedes,GLC,2020,68400.0,3,Jerash,Omar,Cash,27.0,205200.0
844,2025-11-29,Hyundai,Sonata,2024,31800.0,2,Amman,Lina,Installment,55.0,63600.0
845,2025-03-21,Ford,Fusion,2023,23900.0,1,Irbid,Sara,Cash,25.0,23900.0
846,2025-06-30,Mercedes,E-Class,2022,73300.0,3,Aqaba,Lina,Installment,56.0,219900.0
847,2025-01-22,Hyundai,Elantra,2021,21500.0,1,Irbid,Yousef,Installment,59.0,21500.0
848,2025-09-30,Honda,CR-V,2024,30300.0,3,Aqaba,Khaled,Bank Transfer,29.0,90900.0
849,2025-06-25,Honda,Accord,2020,27700.0,2,Madaba,Noor,Bank Transfer,53.0,55400.0
850,2025-01-02,Mercedes,E-Class,2021,64300.0,2,Zarqa,Ahmad,Bank Transfer,57.0,128600.0
851,2025-12-03,BMW,3 Series,2025,47900.0,1,Irbid,Omar,Installment,30.0,47900.0
852,2025-04-10,Mercedes,C-Class,2024,58000.0,1,Irbid,Ahmad,Credit Card,49.0,58000.0
853,2025-06-06,Kia,K5,2025,26300.0,1,Jerash,Yousef,Installment,38.0,26300.0
854,2025-09-27,BMW,3 Series,2020,52900.0,1,Zarqa,Sara,Credit Card,58.0,52900.0
855,2025-02-27,Kia,K5,2021,30400.0,2,Amman,Ahmad,Credit Card,33.0,60800.0
856,2025-10-20,Hyundai,Tucson,2025,31900.0,2,Aqaba,Omar,Installment,25.0,63800.0
857,2025-05-06,Ford,Focus,2024,26200.0,1,Zarqa,Noor,Credit Card,32.0,26200.0
858,2025-03-03,Kia,Sportage,2021,30400.0,1,Zarqa,Noor,Installment,45.0,30400.0
859,2025-05-10,Mercedes,C-Class,2023,47700.0,1,Salt,Noor,Cash,51.0,47700.0
860,2025-04-20,Hyundai,Tucson,2021,28400.0,3,Salt,Omar,Credit Card,30.0,85200.0
861,2025-01-03,Mercedes,GLC,2020,66100.0,1,Irbid,Ahmad,Credit Card,44.0,66100.0
862,2025-10-25,Kia,K5,2022,26600.0,1,Aqaba,Ahmad,Installment,22.0,26600.0
863,2025-04-10,Mercedes,GLC,2021,60600.0,3,Aqaba,Noor,Installment,42.0,181800.0
864,2025-01-30,Kia,Sportage,2025,29100.0,3,Irbid,Ahmad,Bank Transfer,29.0,87300.0
865,2025-08-03,Mercedes,C-Class,2022,51500.0,1,Zarqa,Dana,Installment,46.0,51500.0
866,2025-06-16,Mercedes,E-Class,2022,69400.0,1,Aqaba,Ahmad,Cash,39.0,69400.0
867,2025-12-18,Kia,Sportage,2020,29200.0,1,Aqaba,Dana,Cash,48.0,29200.0
868,2025-06-10,Kia,Cerato,2020,20800.0,3,Zarqa,Khaled,Cash,38.0,62400.0
869,2025-02-08,BMW,3 Series,2025,54100.0,3,Amman,Omar,Installment,21.0,162300.0
870,2025-06-15,Toyota,Camry,2021,35000.0,1,Irbid,Dana,Credit Card,47.0,35000.0
871,2025-07-05,Toyota,Camry,2020,31200.0,3,Madaba,Noor,Credit Card,26.0,93600.0
872,2025-05-31,BMW,X3,2023,60900.0,1,Jerash,Dana,Credit Card,45.0,60900.0
873,2025-01-09,Kia,Cerato,2020,19500.0,1,Jerash,Lina,Credit Card,45.0,19500.0
874,2025-08-18,Kia,K5,2022,30600.0,1,Zarqa,Khaled,Credit Card,26.0,30600.0
875,2025-05-13,Honda,Civic,2022,22700.0,1,Zarqa,Sara,Cash,50.0,22700.0
876,2025-07-29,Hyundai,Elantra,2020,23400.0,3,Aqaba,Yousef,Cash,22.0,70200.0
877,2025-11-10,Kia,Cerato,2022,21500.0,1,Madaba,Yousef,Bank Transfer,35.0,21500.0
878,2025-07-11,Hyundai,Tucson,2021,33900.0,1,Zarqa,Omar,Installment,43.0,33900.0
879,2025-07-14,BMW,5 Series,2022,61400.0,3,Irbid,Noor,Installment,45.0,184200.0
880,2025-10-21,Toyota,Corolla,2022,25200.0,1,Jerash,Yousef,Cash,21.0,25200.0
881,2025-12-22,Kia,Sportage,2021,28400.0,2,,Yousef,Cash,60.0,56800.0
882,2025-09-05,BMW,X3,2023,63800.0,1,Madaba,Noor,Bank Transfer,50.0,63800.0
883,2025-12-13,Kia,Cerato,2024,23900.0,1,Amman,Omar,Installment,51.0,23900.0
884,2025-08-08,Toyota,RAV4,2025,35600.0,1,Aqaba,Khaled,Bank Transfer,43.0,35600.0
885,2025-12-25,Toyota,Camry,2020,27400.0,1,Salt,Yousef,Credit Card,25.0,27400.0
886,2025-02-07,Hyundai,Elantra,2024,22100.0,3,Aqaba,Omar,Cash,22.0,66300.0
887,2025-08-13,Toyota,Camry,2025,30000.0,1,Amman,Sara,Cash,33.0,30000.0
888,2025-04-04,Mercedes,C-Class,2020,59300.0,2,Salt,Omar,Credit Card,59.0,118600.0
889,2025-03-10,Kia,Cerato,2025,23100.0,3,Madaba,Ahmad,Installment,44.0,69300.0
890,2025-02-08,BMW,5 Series,2023,61600.0,3,Amman,Noor,Installment,52.0,184800.0
891,2025-06-27,Ford,Explorer,2023,35700.0,1,Salt,Lina,Bank Transfer,52.0,35700.0
892,2025-08-02,BMW,X3,2023,52600.0,3,Amman,Omar,Installment,38.0,157800.0
893,2025-11-07,Toyota,Camry,2023,32200.0,2,Zarqa,Dana,Credit Card,38.0,64400.0
894,2025-10-16,Kia,Sportage,2024,28200.0,1,Amman,Yousef,Cash,43.0,28200.0
895,2025-10-03,Toyota,RAV4,2020,35200.0,3,Madaba,Sara,Cash,59.0,105600.0
896,2025-03-14,Kia,K5,2025,29900.0,1,Amman,Dana,Cash,37.0,29900.0
897,2025-02-03,Mercedes,GLC,2025,66800.0,3,Aqaba,Ahmad,Installment,30.0,200400.0
898,2025-09-10,BMW,3 Series,2022,46200.0,1,Madaba,Khaled,Cash,36.0,46200.0
899,2025-10-18,Honda,CR-V,2021,32600.0,2,Amman,Yousef,Credit Card,56.0,65200.0
900,2025-06-02,Toyota,Corolla,2025,24100.0,2,Irbid,Ahmad,Installment,58.0,48200.0
901,2025-07-17,Mercedes,E-Class,2020,73100.0,3,Salt,Omar,Bank Transfer,35.0,219300.0
902,2025-01-31,Kia,K5,2020,25200.0,1,Zarqa,Khaled,Cash,52.0,25200.0
903,2025-07-10,Toyota,Camry,2023,28000.0,3,Madaba,Sara,Cash,52.0,84000.0
904,2025-05-17,Hyundai,Sonata,2025,26700.0,1,Aqaba,Sara,Installment,28.0,26700.0
905,2025-12-14,Hyundai,Sonata,2021,28600.0,3,Zarqa,Sara,Bank Transfer,31.0,85800.0
906,2025-01-15,Honda,Civic,2023,26900.0,1,Jerash,Sara,Cash,57.0,26900.0
907,2025-05-10,Honda,Civic,2021,23300.0,2,Aqaba,Khaled,Installment,24.0,46600.0
908,2025-11-27,Ford,Fusion,2025,27400.0,1,Aqaba,Dana,Credit Card,28.0,27400.0
909,2025-04-28,Kia,Sportage,2024,33600.0,1,Irbid,Sara,Cash,55.0,33600.0
910,2025-03-19,Mercedes,GLC,2023,62600.0,3,Aqaba,Sara,Bank Transfer,45.0,187800.0
911,2025-07-07,Kia,K5,2022,31000.0,3,Aqaba,Lina,Installment,43.0,93000.0
912,2025-05-01,Kia,Cerato,2023,18800.0,1,Zarqa,Sara,Cash,41.0,18800.0
913,2025-12-03,BMW,5 Series,2020,62300.0,1,Zarqa,Khaled,Credit Card,26.0,62300.0
914,2025-08-25,Ford,Fusion,2022,29100.0,2,Irbid,Omar,Bank Transfer,43.0,58200.0
915,2025-06-07,Kia,Cerato,2025,24000.0,2,Amman,Dana,Credit Card,26.0,48000.0
916,2025-10-07,Mercedes,E-Class,2022,62500.0,3,Madaba,Omar,Installment,35.0,187500.0
917,2025-02-13,Mercedes,E-Class,2025,62400.0,1,Aqaba,Ahmad,Bank Transfer,48.0,62400.0
918,2025-06-12,Hyundai,Tucson,2024,33900.0,1,Aqaba,Yousef,Credit Card,48.0,33900.0
919,2025-04-28,Mercedes,E-Class,2025,67200.0,1,Salt,Yousef,,24.0,67200.0
920,2025-10-20,Mercedes,C-Class,2020,57000.0,1,Irbid,Khaled,Bank Transfer,60.0,57000.0
921,2025-08-30,Hyundai,Tucson,2025,29500.0,3,Madaba,Lina,Credit Card,38.0,88500.0
922,2025-12-30,Hyundai,Elantra,2025,24800.0,1,Jerash,Khaled,Credit Card,40.0,24800.0
923,2025-10-17,Mercedes,GLC,2022,60100.0,3,Irbid,Sara,Credit Card,29.0,180300.0
924,2025-10-08,Mercedes,E-Class,2020,62900.0,1,Aqaba,Noor,Installment,45.0,62900.0
925,2025-05-27,Mercedes,GLC,2022,54000.0,2,Jerash,Lina,Cash,34.0,108000.0
926,2025-12-23,Toyota,Camry,2022,34400.0,1,Amman,Omar,Bank Transfer,22.0,34400.0
927,2025-08-09,Hyundai,Sonata,2025,25400.0,2,Zarqa,Noor,Credit Card,29.0,50800.0
928,2025-08-24,Honda,Accord,2024,30900.0,1,Jerash,Dana,Cash,53.0,30900.0
929,2025-06-04,Honda,Accord,2023,30800.0,3,Amman,Sara,Installment,53.0,92400.0
930,2025-10-25,Ford,Focus,2020,22900.0,1,Irbid,Ahmad,Installment,43.0,22900.0
931,2025-10-08,Mercedes,E-Class,2024,78100.0,1,Zarqa,Lina,Credit Card,44.0,78100.0
932,2025-06-12,BMW,5 Series,2025,67700.0,1,Amman,Noor,Credit Card,28.0,67700.0
933,2025-12-18,Ford,Focus,2022,20300.0,1,Jerash,Lina,Bank Transfer,37.0,20300.0
934,2025-01-09,Toyota,RAV4,2025,38200.0,3,Amman,Lina,Cash,49.0,114600.0
935,2025-09-19,Kia,Cerato,2021,22200.0,1,Zarqa,Ahmad,Cash,21.0,22200.0
936,2025-08-21,Hyundai,Elantra,2025,22000.0,1,Zarqa,Sara,Installment,30.0,22000.0
937,2025-02-08,Toyota,Corolla,2020,27500.0,2,Salt,Omar,Credit Card,59.0,55000.0
938,2025-10-18,Toyota,Camry,2023,34800.0,2,Salt,Lina,Bank Transfer,58.0,69600.0
939,2025-11-27,Mercedes,GLC,2023,67300.0,3,Amman,Omar,Cash,59.0,201900.0
940,2025-03-03,Hyundai,Tucson,2022,31000.0,1,Irbid,Dana,Cash,54.0,31000.0
941,2025-05-25,Kia,Cerato,2023,23300.0,2,Irbid,Yousef,Bank Transfer,49.0,46600.0
942,2025-12-23,BMW,X3,2020,64000.0,2,Amman,Khaled,Installment,52.0,128000.0
943,2025-04-19,Ford,Explorer,2020,34700.0,3,Jerash,Yousef,Installment,25.0,104100.0
944,2025-03-03,Kia,Sportage,2020,32700.0,1,Salt,Khaled,Cash,42.0,32700.0
945,2025-10-25,Ford,Focus,2023,24900.0,1,Aqaba,Dana,Credit Card,47.0,24900.0
946,2025-09-11,Honda,Accord,2024,31900.0,1,Salt,Omar,Installment,36.0,31900.0
947,2025-04-15,Toyota,RAV4,2025,35700.0,3,Aqaba,Omar,Bank Transfer,32.0,107100.0
948,2025-04-06,Honda,Civic,2020,24100.0,2,Amman,Khaled,Credit Card,35.0,48200.0
949,2025-08-14,Ford,Fusion,2023,26100.0,1,Madaba,Dana,Credit Card,25.0,26100.0
950,2025-07-03,BMW,3 Series,2025,49900.0,1,Amman,Lina,Cash,48.0,49900.0
951,2025-11-10,Ford,Explorer,2023,40100.0,1,Zarqa,Yousef,Installment,42.0,40100.0
952,2025-06-11,Mercedes,GLC,2025,63500.0,1,Zarqa,Noor,Installment,53.0,63500.0
953,2025-04-23,Honda,CR-V,2025,35500.0,1,Madaba,Noor,Bank Transfer,27.0,35500.0
954,2025-04-23,Ford,Focus,2024,22800.0,2,Aqaba,Dana,Installment,50.0,45600.0
955,2025-02-14,Toyota,RAV4,2021,36400.0,1,Aqaba,Sara,Bank Transfer,56.0,36400.0
956,2025-07-09,Honda,CR-V,2021,34000.0,1,Jerash,Omar,Installment,57.0,34000.0
957,2025-11-19,Toyota,Camry,2023,28300.0,1,Irbid,Yousef,Bank Transfer,39.0,28300.0
958,2025-10-22,Honda,Accord,2021,30400.0,1,Amman,Ahmad,Installment,30.0,30400.0
959,2025-10-20,Honda,Accord,2020,29500.0,3,Aqaba,Dana,Bank Transfer,45.0,88500.0
960,2025-10-07,Honda,CR-V,2021,37100.0,1,Zarqa,Ahmad,Installment,55.0,37100.0
961,2025-08-17,Honda,Civic,2024,27800.0,1,Jerash,Dana,Installment,53.0,27800.0
962,2025-01-31,Hyundai,Sonata,2022,28500.0,3,Irbid,Khaled,Bank Transfer,31.0,85500.0
963,2025-01-16,BMW,X3,2023,54400.0,1,Jerash,Yousef,Cash,37.0,54400.0
964,2025-10-24,Kia,Sportage,2025,30300.0,3,Madaba,Sara,Installment,26.0,90900.0
965,2025-06-06,Kia,K5,2020,25600.0,1,Zarqa,Khaled,Credit Card,39.0,25600.0
966,2025-03-02,Hyundai,Sonata,2025,30700.0,3,Aqaba,Noor,Bank Transfer,29.0,92100.0
967,2025-01-10,Toyota,Corolla,2020,24400.0,1,Aqaba,Sara,Cash,21.0,24400.0
968,2025-07-25,Kia,Cerato,2023,20200.0,1,Jerash,Sara,Cash,49.0,20200.0
969,2025-06-02,Hyundai,Elantra,2021,20800.0,3,Irbid,Khaled,Credit Card,25.0,62400.0
970,2025-03-30,Hyundai,Sonata,2023,25500.0,3,Irbid,Khaled,Bank Transfer,40.0,76500.0
971,2025-08-08,Toyota,Camry,2023,32600.0,2,Zarqa,Ahmad,Bank Transfer,53.0,65200.0
972,2025-05-30,BMW,X3,2025,52400.0,1,Madaba,Ahmad,Bank Transfer,33.0,52400.0
973,2025-11-30,Toyota,Corolla,2021,22700.0,1,Zarqa,Khaled,Bank Transfer,50.0,22700.0
974,2025-10-23,Mercedes,GLC,2025,54200.0,2,Amman,Yousef,Cash,43.0,108400.0
975,2025-11-26,Hyundai,Tucson,2020,30600.0,1,Zarqa,Lina,Credit Card,56.0,30600.0
976,2025-10-20,Hyundai,Tucson,2022,32600.0,3,Madaba,Ahmad,Credit Card,42.0,97800.0
977,2025-08-04,Toyota,Corolla,2024,23900.0,1,Madaba,Yousef,Credit Card,55.0,23900.0
978,2025-07-23,BMW,3 Series,2023,54800.0,1,Madaba,Sara,Installment,59.0,54800.0
979,2025-05-21,Honda,CR-V,2023,31200.0,1,Irbid,Ahmad,Credit Card,44.0,31200.0
980,2025-08-18,Toyota,RAV4,2024,32500.0,2,Jerash,Sara,Bank Transfer,51.0,65000.0
981,2025-04-02,Ford,Explorer,2022,38600.0,2,Irbid,Noor,Bank Transfer,27.0,77200.0
982,2025-12-26,Honda,Accord,2021,29000.0,1,Aqaba,Omar,Bank Transfer,46.0,29000.0
983,2025-03-06,Honda,Accord,2025,27500.0,1,Irbid,Dana,Cash,,27500.0
984,2025-03-29,BMW,3 Series,2023,52600.0,3,Aqaba,Khaled,Installment,42.0,157800.0
985,2025-10-07,Hyundai,Sonata,2020,25600.0,1,Madaba,Lina,Cash,31.0,25600.0
986,2025-06-01,Hyundai,Tucson,2024,31300.0,3,Madaba,Omar,Credit Card,36.0,93900.0
987,2025-06-12,Ford,Fusion,2020,24500.0,1,Zarqa,Yousef,Cash,37.0,24500.0
988,2025-05-18,BMW,5 Series,2021,60400.0,1,Zarqa,Omar,Credit Card,32.0,60400.0
989,2025-01-26,Honda,Accord,2025,28700.0,1,Zarqa,Ahmad,,22.0,28700.0
990,2025-04-20,Toyota,Camry,2023,29200.0,1,Amman,Ahmad,Cash,40.0,29200.0
991,2025-04-15,Kia,Sportage,2023,29200.0,3,Madaba,Omar,Installment,59.0,87600.0
992,2025-09-29,Toyota,Camry,2022,33200.0,3,Amman,Sara,Cash,59.0,99600.0
993,2025-08-02,Mercedes,E-Class,2024,60500.0,1,Madaba,Dana,Cash,53.0,60500.0
994,2025-07-21,BMW,5 Series,2023,54600.0,1,Aqaba,Yousef,Installment,33.0,54600.0
995,2025-06-25,Toyota,Corolla,2021,26900.0,1,Amman,Omar,Bank Transfer,29.0,26900.0
996,2025-11-17,Hyundai,Tucson,2020,33300.0,1,Irbid,Yousef,Cash,35.0,33300.0
997,2025-08-03,Mercedes,C-Class,2024,49800.0,1,Jerash,Dana,Bank Transfer,45.0,49800.0
998,2025-03-01,Mercedes,C-Class,2025,53800.0,1,Salt,Ahmad,Cash,26.0,53800.0
999,2025-01-14,Kia,Sportage,2021,33900.0,3,Aqaba,Lina,Cash,35.0,101700.0
1000,2025-11-03,BMW,3 Series,2023,52700.0,2,Madaba,Omar,Cash,49.0,105400.0
779,2025-02-06,Honda,Civic,2024,24000.0,1,Salt,Sara,Credit Card,38.0,24000.0
335,2025-05-27,Honda,Accord,2023,30200.0,1,Irbid,Lina,Cash,42.0,30200.0
272,2025-06-09,Kia,Sportage,2021,32300.0,3,Jerash,Dana,Installment,52.0,96900.0
803,2025-11-10,Mercedes,GLC,2021,54700.0,3,Zarqa,Noor,Credit Card,35.0,164100.0
217,2025-06-18,BMW,5 Series,2025,59900.0,1,Amman,Dana,Cash,29.0,59900.0
